Description,TotalSalesDollars,ProfitMargin
Spring Vly Uriah Walla Walla,380.89000000000004,60.79970595184962
Spud Potato Vodka,721.1100000000001,55.91518630999431
Spud Pumpkin Spice Vodka,3673.5299999999925,86.59708781471768
Spy Valley Pnt Nr Marlboro,4295.029999999988,37.442578980821835
Spy Valley Rose,5520.7199999999775,27.81376342216203
Square One Bergamot Organic,9459.779999999968,65.86432242610282
St Brendans Peppermint Bark,7039.659999999944,77.68414951858452
St Brendans Salted Caramel,6382.479999999953,81.56515962447186
St Christopher Gluhwein,5333.369999999979,35.56344300132907
St Clement Carneros Chard,539.73,30.68756600522483
St Elizabeth Allspice Dram,179.94,50.62798710681338
St Francis Red Sonoma,547.5000000000001,12.241095890410973
St Francis White Splash,71.88000000000001,32.88814691151921
St George Calif Citrus Vodka,24.99,25.930372148859533
St George Green Chile Vodka,824.6700000000001,18.243661100803962
St George Spiced Pear Liquer,985.6600000000002,4.8962116754256355
St Julien Rose CDR,174.5,35.08309455587392
St Mayhem Red Coffee & Peppe,367.8399999999999,32.448890822096544
St Mayhem Wh Peach & Ginger,643.7200000000001,32.88386254893433
St Mayhem White Aged/Peppers,1885.1800000000003,12.888954900858273
St Paul's Pnt Nr Alto Aldige,1199.4,32.866433216608314
St Supery Dollarhide Cab Svg,2719.659999999999,9.064368340160136
St Supery Dollarhide Svgn Bl,1019.6600000000002,65.62971971049176
St Supery Elu Meritage Red,3904.2899999999945,9.186049192042498
St Supery Rutherford Merlot,1871.5200000000002,40.09575104727709
Staglin Cab Svgn Rutherford,4463.759999999998,68.39054967112925
Staglin Family Vyd Est Chard,636.87,80.14665473330507
Staglin Salus Cab Svgn,1079.76,35.47454989997777
Staglin Salus Rthfd Chard,287.91,92.33788336632975
Stags Leap Fay Cab Svgn Napa,4647.619999999998,0.4993953894681198
Stags Leap Hand of Time Red,4893.9599999999955,31.386852364955914
Stags Leap Hands of Time Chr,1936.8600000000004,19.081399791414988
Stags Leap SLV Cab Svgn,7034.329999999995,94.10860735848333
Stags Leap Svgn Bl Napa,7896.879999999972,14.768364214727523
Stark Raving Cab Svgn,527.5600000000002,53.92182879672455
Stark Raving Red,4959.519999999963,54.34961447882019
Stark Raving White,1604.6000000000006,75.36457684158047
State Ranch 07 Cab Svgn Youn,2834.729999999999,30.892889269877532
Steak House Cab Svgn,7094.909999999955,11.7357373102684
Steele 09 Bien Nacido Pnt Nr,342.86,90.66091115907368
Steele Catfish Znfdl,1065.5200000000002,8.720624671521902
Steele Clear Lake Merlot Cty,8047.859999999939,40.27455745999508
Steele Out Kaste Lke Cty Red,791.6400000000001,82.07518569046537
Steele Pacini Mendocno Znfdl,373.78000000000003,22.957354593611214
Steele Red Hills Cab Svgn,1249.3300000000002,58.937990763049
Steele Stymie Merlot Lake Cy,580.8100000000001,52.80039944215837
Steelhead Red,1628.3700000000006,83.55840503079767
Stella Moscato,139.9,35.09649749821301
Stella Pinot Grigio Umbria,5479.340000000002,31.77081347101069
Stellar Organics Cab Svgn,350.73,10.495252758532205
Stellar Organics Merlot,233.82000000000002,28.166966042254742
Stellar Organics Shiraz,155.88,31.023864511162436
Stellina di Notte Pnt Grigio,2433.97,31.18896288779237
Stellina di Notte Prosecco,7052.939999999965,16.713881019829564
Steph Avrn Chn Vielles Vig,999.5000000000003,97.27863931965982
Steph Avrn Julienas Vielles,1599.2000000000005,89.09079539769886
Sterling Carneros Pnt Nr,9084.579999999958,51.8718531841866
Sterling Rsv Platinum Red,781.83,47.34660987682745
Sterling Vintners Cltn Syrah,2447.849999999998,56.757971280919946
Sterling Vntnr Coll Rose Ltd,1013.1900000000005,44.78429514701095
Sterling Vntrs Cltn Chard,629.16,35.51401869158879
Sterling Vyd Aromatic White,2843.3699999999913,85.59807552305885
Stival Pnt Grigio,2260.2600000000007,34.29428472830562
Stival Pnt Grigio Veneto,287.64,34.167709637046315
Stoli 80 VAP Lemonade Shaker,4696.399999999977,98.86977259177242
Stolichnaya 100* Vodka,1957.1100000000004,50.77639989576469
Stolichnaya Citros Vodka,1039.4800000000002,8.240658790933956
Stone Barn Chard,1197.499999999999,29.67348643006259
Stone Fruit Rsl,6459.619999999948,18.78624439208438
Stonehaven Svgn Bl,1007.2800000000001,48.004527043126046
Stonehedge Amador 12 Znfdl,3696.299999999997,94.62705949192436
Stonehedge Merlot Cal,8211.979999999934,34.713674412260545
Stoneleigh Pnt Nr Marlboro,1386.6300000000008,57.96283074792845
Stones Currant Ginger Flavor,516.5300000000001,33.649546008944306
Stonestreet Est Cab Svgn,4170.819999999997,33.77801007955266
Storybook Mt Znfdl Mayacamas,4023.849999999992,7.65013606371989
Storypoint Cab Svgn,3306.69,22.194097420683505
Storypoint Chardonnay,2154.230000000001,28.587012528838617
Stradanova Barolo,195.96,0.6736068585425706
Stranahans Diamond Peak,7908.8699999999835,21.760757225747636
Stratus Cab Franc VQA,2219.2599999999993,99.06815785441995
Stump Jump Shiraz,311.7400000000001,40.41188169628539
Sule Susumaniello IGP,20.99,31.967603620771794
Summers Calistoga Cab Svgn N,199.92000000000002,32.41296518607443
Summers Est Cab S Andriana C,243.85,33.51650604880049
Sunday Mtn Svgn Bl,3166.019999999999,28.705440900562824
Sur de Los Andes Malbec Rsva,2086.84,29.156044545820475
Sutter Home Clsc Svgn Bl,2084.5200000000013,23.824189741523337
Sutter Home Malbec Arg,71.88,32.05342237061768
Sutter Home Moscato,640.9300000000003,27.829872216934813
Sutter Home Muscato,419.30000000000007,20.46744574290485
Sutter Home Pnt Grigio,143.04,33.557046979865774
Sutter Home Pnt Nr,1066.22,27.018244693536843
Sutter Home Red Blend,181.75,2.3380102089716135
Sutter Home Red Moscato,349.6500000000001,20.00000000000001
Sutter Home Rsl,1000.3300000000005,27.044075455099836
Sutter Home Sweet Red,876.9700000000003,20.886993392045692
Sutter Home Wh Merlot Cal,6123.869999999954,34.90880766574039
Sutter Home White Merlot Cal,383.36,29.930091819699484
Sutter Home Znfdl,431.28,32.38731218697829
Svedka 100 Vodka,3992.6699999999832,84.17800619635476
Svedka Cherry Vodka,3156.569999999991,40.91814849662751
Svedka Colada Vodka,923.7,46.880543551704406
Svedka Grape Vodka,545.5800000000002,64.37369405036843
Svedka Grapefruit Jalapeno,7730.329999999936,88.43224888884792
Svedka Orange Cream Pop,6261.919999999963,79.26706185962121
Svedka Raspberry Vodka,5364.869999999979,20.251562479612435
Svedka Vanilla Vodka,5455.799999999968,30.420836540928555
Sweet Carolina Sweet Tea Vdk,1455.0900000000006,18.455215828574197
Sycamore Lane Wh Znfdl Cal,5114.379999999986,32.20998452274413
Sydney Ann Pinot Grigio Ver,1560.7700000000002,28.196979695919346
Szigeti Gruner Velt Skt Brut,1383.4200000000003,73.46142169406255
T.T. Handy Sazerac Rye Whisk,8369.07,34.159351039004335
TJ Lot #45 Zinfandel Tilting,167.88,33.30950679056469
Taittinger Brut Francaise,382.99,31.97211415441656
Taittinger Brut Millesime,419.94,35.06215173596228
Taittinger La Francaise,3156.7399999999984,26.123220910922115
Talbot St Julien 10,4589.82,53.10186456113747
Talbott Logan Slpy Hl Pnt Nr,8731.079999999958,43.80672265057676
Talley Vyds Chard,6182.249999999978,20.919729871810166
Talley Vyds Pnt Nr,2099.3,21.652455580431578
Tamari RSV Malbec Mendoza,5604.869999999963,37.14965735155278
Tamaya Svgn Bl,2320.0999999999976,37.48545321322351
Tamellini Soave DOC,179.88,33.3555703802535
Tangent Albarino,1666.0500000000009,94.14003181177037
Tangent Pnt Gris,2527.699999999997,76.77849428334056
Tangle Ridge Canadian Whisky,237.85999999999999,26.872950475069363
Tanqueray Old Tom Gin,1824.2700000000004,94.60606160272327
Tanteo Tropical Tequila,199.95,69.92248062015504
Tarantas Tempranillo,1091.0900000000004,21.463857243673775
Tarantula Azul Tequila Gift,3819.2699999999845,34.12248937624179
Tardieu Laurent Le Becs Fins,2221.8299999999995,92.44046574220349
Tarima 14 Blanco Alicante,2127.859999999999,75.7526341018676
Tariquet Sauvignon,1247.0400000000002,10.662047729022344
Tasca D'Almerita Lamuri Nero,459.64000000000004,51.88408319554434
Tasca D'Almerita Leone 11,1025.46,54.32683868702826
Tasca D'Almerita Rosso 06,2148.4100000000003,79.91724112250455
Tatoosh Bourbon,5786.88999999999,80.2061210771243
Tatoosh Whiskey,1604.69,79.57362481226905
Tavernello Pinot Grigio IGT,71.94,31.02585487906589
Tavernello Pnt Grigio,143.76,44.07345575959932
Taylor Fladgate 11 Port,1407.78,69.084494687035
Taylor Fladgate 30 yr Tawny,2419.7799999999997,32.552546099232146
Taylor Lake Country Wh,63.92,34.167709637046315
Taylor Madeira NY,4670.639999999942,33.91740746450083
Taylor New York Marsala,575.2800000000001,28.274926992073436
Tellus Chardonnay,1573.63,24.85654188087416
Telmo Rodriguez Gaba do XII,107.88,34.59399332591768
Tempranillo Vente Mazzaron,5433.209999999969,31.145676312897553
Temptation Znfdl,441.71999999999997,53.87123064384678
Tempus Fugit Gran Classico,39.99,24.231057764441115
Tempus Fugit de Violettes,32.99,21.885419824189153
Ten High Bourbon,816.0800000000003,40.70556808156066
Tenet Syrah The Pundit,2706.6699999999955,44.85105313909703
Tenshen White,4605.439999999984,87.74319066147855
Tentaka Kuni Hawk Heavens J,467.64,55.86348473184501
Tenuta Alzatura Sagrantino,6476.759999999994,76.69668167417039
Tenuta San Guido 09 Sassacia,2039.88,83.76669215836226
Tenuta Santo Pietro Imago 11,329.25,45.62186788154898
Tenuta Sette Cieli Indaco,2159.5499999999993,83.3692204394434
Tenuta Sette Cieli Yantra,725.6700000000001,73.91651852770543
Tenuta Sette Ponti Crognolo,1091.6100000000001,69.42864209745238
Tenuta Sette Ponti Oreno,2753.4899999999993,68.20326204199034
Tenuta di Biserno Il Pino,779.87,68.1716183466475
Tenuta di Capraia 11 Chianti,2558.719999999998,30.244028264132016
Tenuta la Favola Bianco,419.76,34.19096626643796
Tequila Rose Strawberry Gift,9698.519999999924,31.909198516886523
Tercos Torrontes,1005.69,38.35873877636249
Terlato Fmly Vyd Angels Peak,1154.67,82.29104419444516
Terra D'Oro Pnt Grigio,1870.4400000000003,29.133252069031883
Terra D'Oro Znfdl,143.88,32.443703085904914
Terra Mia Lacryma Christi Wh,778.8700000000001,32.62161849859413
Terra d'Oro Ch Bl/Viognier,4975.849999999973,65.9776721565158
Terra de Touros Red,487.3900000000001,22.88721557684813
Terra de Touros White,953.3200000000004,84.20572315696724
Terrazas Alto Cab Svgn Argn,190.78000000000003,28.797567879232634
Terrazas Alto Chard Mendoza,278.21,12.397110096689556
Terrazas Torrontes Rsv 10,6460.799999999962,35.358624318969476
Terre Rouge Syrah Les Cotes,9813.789999999935,40.63211053018213
Terre du Lion Saint-Julien,1159.71,88.80323529158153
Terrilogio Primitivo,189.76000000000002,42.95952782462058
Terruzzi & Puthod Vernaccia,4.99,32.46492985971944
Thatchers Organic Coffee Hou,99.89999999999999,21.221221221221214
Thatchers Organic Cucumber,539.4600000000003,24.824824824824855
Thatchers Organic Pomegranat,269.73,27.527527527527536
The Beach House Red,503.52,28.693994280266917
The Big Easy Red,5843.729999999979,30.861282092088132
The Calling Cab Svgn Rio Lgo,8721.50999999997,31.2510104328262
The Calling Dutton Chard RRV,7736.129999999975,29.39221548758852
The Calling Pnt Nr RRV,7921.829999999972,12.999900275567331
The Chocolate Block Red,779.74,36.74173442429528
The Club Mudslide,83.58000000000001,91.32567599904283
The Club Strawbry Margarita,143.28,98.97403685092128
The Crusher 12 Sugar Beet Rd,167.88,31.52251608291637
The Crusher Pnt Nr,6155.129999999959,35.78039781450556
The Culprit Red,399.8000000000001,12.34117058529268
The Curator Red,359.64,31.03103103103102
The Curator White,119.88,32.93293293293292
The Divining Rod Chard,239.83,9.635992161114128
The First Lady Cab Svgn,779.4,31.947652040030793
The GlenDronach Cask Strngth,4589.489999999995,97.09510207016466
The Glenlivet 25 Yr Old,5399.819999999998,21.22830020259932
The Glenlivet Oloroso Nadu,794.9,85.25852308466474
The Glenturret 27 Yr Old,4199.789999999999,96.39243866955252
The Great American Wine Chrd,131.89,39.76798847524452
The Immortal Zin,503.58,35.02919099249374
The Insider Cab Svgn,953.4700000000001,11.195947434109106
The Irishman Irish Whiskey,587.2500000000001,72.09195402298852
The Loop Svgn Bl,167.88,33.30950679056469
The Macallan 17Yr Old Scotch,6969.709999999996,85.33425350552605
The Macallan 21 Yr Old,1919.94,27.007093971686615
The Macallan MOP,1499.99,25.92617284115228
The Messenger Telegram White,208.89,69.0746325817416
The Monterey Vyds Chard,5436.619999999966,44.590572819140995
The Naked Grape Box Moscato,1956.7800000000007,0.7675875673300583
The Naked Grape Chard,8147.659999999893,34.97298610889432
The Naked Grape Harvest Red,4817.499999999962,25.33056564608148
The Offering Rhone,97.96,34.21804818293181
The Pass Svgn Bl,431.52,35.483870967741936
The Path Merlot,287.76000000000005,45.87155963302754
The Path Pnt Nr,7052.629999999938,39.639538725269325
The Peach Chenin Bl/Viognier,6866.339999999945,39.37396050880038
The Pessimist Cab Svgn,90.86999999999999,36.34862991086166
The Royal Chenin Blanc,203.82999999999998,64.54398273070694
The Rule Cab Svgn Napa Vly,5026.199999999995,4.64207552425284
The Seeker Malbec,9318.289999999928,35.545148305107084
The Shepherd Svgn Bl,8671.49999999992,36.06677045493796
The Show Malbec Argentina,1678.6000000000006,26.10985344930302
The Tractor Guy Pnt Nr,1559.2200000000003,58.37662420954067
The Transcendentalist,1119.6000000000001,27.63129689174706
The Tweeddale 12 Yr Old,1324.75,64.96244574448008
The Usual Suspect Cab Svgn,349.6500000000001,27.79064779064781
Thorny Rose Cab Svgn,6779.849999999935,36.67234525837528
Thorny Rose Red,3791.9399999999796,35.252140065506985
Thorny Rose Svgn Bl NZ,7901.479999999935,31.881115942835425
Three Olives Cake Vodka,239.84,41.82788525683789
Three Olives Chocolate Vodka,9001.74999999995,87.9253478490293
Three Olives Dude Vodka,914.3900000000003,81.67302792025286
Three Olives Elvis Presley,119.92,43.162108072048035
Three Olives Jacked Apple,670.3900000000003,97.64017959695103
Three Olives Mango Vodka,1603.9300000000005,1.5518133584383842
Three Olives Orange Vodka,2065.56,9.71165204593427
Three Olives Tomato Vodka,314.79,65.24667238476445
Three Olives Vodka w/Flask,4549.439999999982,92.29487585285219
Three Olives Whipped Cream,483.5600000000001,89.34155016957564
Three Saints Steak House Red,167.88,32.45175125089349
Three Thieves Bandit Merlot,95.88,31.038798498122645
Three Thieves Bnd Pnt Grigio,567.2900000000002,30.097481006187333
Three Wishes Cab Svgn,223.71999999999994,21.56266762023957
Three Wishes Merlot,246.74999999999994,17.458966565349517
Three Wishes Pnt Grigio Colm,194.10999999999996,21.36417495234658
Thunevin Calvet Cuvee Constn,9925.479999999947,14.641508521501725
Tiamo Chianti,481.63,60.59007952162448
Tiamo Pnt Grigio,635.52,36.25377643504532
Tiamo Prosecco,804.57,10.585778738953735
Tierra de Antes Malbec Mndza,130.21,42.86153137239843
Tierruca Svgn Bl Rsva,191.76,25.531914893617014
Tijuana White Tequilla,8.99,28.58731924360401
Tikal Natura Malbec,9575.209999999948,22.539662315499744
Tiki Sound Svgn Bl,326.71000000000004,67.75121667533898
Tilia Chard Mendoza,4361.699999999982,40.573629548111725
Tin Barn Cab Svgn Sonoma Cty,1671.2400000000002,10.885330652689037
Tin Barn Svgn B Hi Vista Vyd,1439.1,0.9380863039399625
Tin Barn Znfdl RRV Gilsson,263.88,32.42382901318781
Tineta Avante 10 Tinto Fino,6846.769999999981,33.30300272975414
Tineta Tinto Fino Ribera Del,489.65000000000003,8.538752169917299
Tintero Langhe Arneis,2004.7700000000002,77.14700439451909
Tintonegro Mendocino Malbec,1780.3800000000003,27.81316348195328
Tippy Cow Choclate Rum Cream,479.76000000000005,46.4232116058029
Tippy Cow Shamrock Mint,3089.339999999997,87.24452472049045
Tippy Cow Vanilla Soft Serve,239.88,40.970485242621315
Tisdale Cab Svgn Cal,574.5600000000002,32.33082706766921
Tisdale Chard Cal,690.2700000000001,28.288930418531887
Tisdale Merlot Cal,1053.3600000000001,37.5598086124402
Tisdale Shiraz Cal,522.6899999999999,25.34006772656832
Tisdale Vyds Pnt Grigio,1244.88,35.087719298245624
Tisdale Vyds Pnt Nr,494.7600000000003,31.42129517341745
Tisdale Vyds Sweet Red,191.51999999999998,19.486215538847116
Tisdale Vyds Wh Znfdl Cal,1193.0100000000002,36.26876555938342
Tiziano Chianti,7232.5699999999615,31.80639800236948
Tiziano Pnt Gr Delle Venezie,1282.93,26.351398751295875
Tiziano Prosecco,1529.1000000000004,39.02295467922308
Toad Hollow Risque Sparkling,1173.3000000000004,40.42700076706727
Toad Hollow Rose Eye Pnt Nr,1929.4100000000008,63.16490533375491
Toasted Head BB Oaked Svgn B,642.4700000000003,82.34314442697713
Toasted Head Untamed Red,6142.649999999945,24.60289940009536
Tohu Chard Marlborough NZ,3830.2799999999916,21.23813402675507
Tohu Pnt Nr Marlboro,1135.5200000000002,22.009299704100336
Tom Eddy Cab Svgn Napa,1099.8,57.5177304964539
Tom Eddy Mt Veeder Cab S Rsv,3743.5199999999986,81.181348036073
Tomada de Castro Albarino,215.88,33.35186214563646
Tomahawk Maple Cream Liqueur,3644.8499999999904,69.02994273379578
Tommasi Amarone,6378.999999999993,31.667816272142897
Tommasi Poggio Tufo Cab Svgn,269.72999999999996,74.78960441923405
Tommaso Bussola Amarone Clsc,899.8499999999999,61.04350725120854
Tons de Durum Douro Red,733.4000000000003,77.91109899100083
Torii Mor Pnt Nr Deux Verres,594.83,43.98399542726494
Tormaresca Neprica Puglia,709.3900000000001,38.00307306277226
Tormaresca Primitivo,491.63,39.88161829017757
Torna Sorrento Limoncello,265.81,87.85598735939205
Torre Migliori Monte d'Abruz,1061.3200000000004,33.588361662834984
Torremoron Tinto,1242.9799999999993,86.44547780334358
Torres Sangre de Toro Catal,5527.40999999996,37.98107974620982
Torrontes Jelu San Juan,2542.9199999999955,13.04091359539411
Tortiose Crk La Charmel Mus1,5859.549999999973,32.37193982473021
Tortoise Creek Cab Svgn,819.3600000000001,20.13766842413592
Tortoise Creek Cal Pnt Nr,1805.6100000000004,32.409545804465
Tortoise Creek Chard,696.4300000000002,15.1214048791695
Tortoise Creek Znfdl,143.88,31.526271893244374
Toucas Vinho Verde DOC,878.1200000000003,35.389240650480595
Tozai Blossom of Peace,7333.719999999965,28.619036450804913
Tozai Nigori Voice Mist Sake,131.94,31.969076853115048
Tozai Snow Maiden Junmai Ngr,449.57,33.5555657233873
Tozai Typhoon Sake,79.95,21.575984990619137
Tracia Syrah,44.940000000000005,88.49577214063196
Trackers Crossing Moscato,146.79,21.193541794400154
Trader Joe's Chard 720 Btls,45.48,32.45382585751979
Trader Joe's Pet Rsv Merlot,89.88,35.11348464619493
Trader Joe's Petit Rsv Znfdl,93.48,31.06546854942234
Tranzind Red Blend,2504.3999999999946,39.57235265931947
Trapiche Chard,1725.1200000000003,35.05843071786314
Trapiche Malbec,646.9200000000001,34.22370617696161
Travis Hasse's Apple Pie Liq,271.83000000000004,48.08520030901667
Treana White Table Central,215.88,31.962201222901616
